n-gram,next_word,freq
"(4, 244, 1, 4416)",2,1
"(244, 1, 4416, 2)",316,1
"(1, 4416, 2, 316)",241,1
"(4416, 2, 316, 241)",484,1
"(2, 316, 241, 484)",4,1
"(316, 241, 484, 4)",1,1
"(241, 484, 4, 1)",27,1
"(484, 4, 1, 27)",690,1
"(4, 1, 27, 690)",17,1
"(1, 257, 11, 493)",5,1
"(257, 11, 493, 5)",342,1
"(11, 493, 5, 342)",3,1
"(493, 5, 342, 3)",79,1
"(5, 342, 3, 79)",39,1
"(342, 3, 79, 39)",54,1
"(3, 79, 39, 54)",66,1
"(79, 39, 54, 66)",11,1
"(39, 54, 66, 11)",57,1
"(54, 66, 11, 57)",1230,1
"(8, 123, 60, 22)",1,1
"(123, 60, 22, 1)",84,1
"(60, 22, 1, 84)",42,1
"(22, 1, 84, 42)",518,1
"(1, 84, 42, 518)",4417,1
"(84, 42, 518, 4417)",748,1
"(42, 518, 4417, 748)",22,1
"(518, 4417, 748, 22)",1,1
"(4417, 748, 22, 1)",558,1
"(748, 22, 1, 558)",2,1
"(1, 558, 2, 1)",122,2
"(558, 2, 1, 122)",164,2
"(2, 1, 122, 164)",3,4
"(1, 122, 164, 3)",22,1
"(122, 164, 3, 22)",241,1
"(164, 3, 22, 241)",43,1
"(3, 22, 241, 43)",285,1
"(22, 241, 43, 285)",1,1
"(241, 43, 285, 1)",856,1
"(43, 285, 1, 856)",87,1
"(285, 1, 856, 87)",2,1
"(1, 856, 87, 2)",38,1
"(856, 87, 2, 38)",29,1
"(87, 2, 38, 29)",18,1
"(2, 38, 29, 18)",187,1
"(38, 29, 18, 187)",4,1
"(29, 18, 187, 4)",23,1
"(18, 187, 4, 23)",82,1
"(187, 4, 23, 82)",3,1
"(4, 23, 82, 3)",2,1
"(23, 82, 3, 2)",38,1
"(82, 3, 2, 38)",29,1
"(3, 2, 38, 29)",362,1
"(2, 38, 29, 362)",6,1
"(38, 29, 362, 6)",200,1
"(29, 362, 6, 200)",166,1
"(362, 6, 200, 166)",2,1
"(6, 200, 166, 2)",417,1
"(25, 202, 60, 901)",5,1
"(202, 60, 901, 5)",8,1
"(60, 901, 5, 8)",182,1
"(901, 5, 8, 182)",5,1
"(5, 8, 182, 5)",1,1
"(8, 182, 5, 1)",494,1
"(182, 5, 1, 494)",2,1
"(5, 1, 494, 2)",19,1
"(1, 494, 2, 19)",21,1
"(494, 2, 19, 21)",4418,1
"(2, 19, 21, 4418)",3,1
"(19, 21, 4418, 3)",38,1
"(21, 4418, 3, 38)",211,1
"(4418, 3, 38, 211)",113,1
"(3, 38, 211, 113)",4,1
"(38, 211, 113, 4)",2697,1
"(211, 113, 4, 2697)",5,1
"(113, 4, 2697, 5)",302,1
"(4, 2697, 5, 302)",1315,1
"(2697, 5, 302, 1315)",4419,1
"(5, 302, 1315, 4419)",1,1
"(302, 1315, 4419, 1)",68,1
"(1315, 4419, 1, 68)",951,1
"(4419, 1, 68, 951)",8,1
"(1, 68, 951, 8)",123,1
"(68, 951, 8, 123)",43,1
"(951, 8, 123, 43)",1184,1
"(69, 28, 186, 37)",4420,1
"(28, 186, 37, 4420)",54,1
"(186, 37, 4420, 54)",39,1
"(37, 4420, 54, 39)",7,1
"(4420, 54, 39, 7)",135,1
"(54, 39, 7, 135)",1,1
"(39, 7, 135, 1)",377,1
"(7, 135, 1, 377)",166,1
"(135, 1, 377, 166)",2,1
"(1, 377, 166, 2)",4421,1
"(377, 166, 2, 4421)",9,1
"(166, 2, 4421, 9)",28,1
"(2, 4421, 9, 28)",59,1
"(4421, 9, 28, 59)",306,1
"(9, 28, 59, 306)",36,1
"(28, 59, 306, 36)",37,1
"(59, 306, 36, 37)",4422,1
"(306, 36, 37, 4422)",4,1
"(36, 37, 4422, 4)",1,1
"(37, 4422, 4, 1)",119,1
"(4422, 4, 1, 119)",2,1
"(4, 1, 119, 2)",1967,1
"(1, 119, 2, 1967)",27,1
"(119, 2, 1967, 27)",205,1
"(2, 1967, 27, 205)",172,1
"(1967, 27, 205, 172)",4423,1
"(27, 205, 172, 4423)",30,1
"(205, 172, 4423, 30)",58,1
"(172, 4423, 30, 58)",4,1
"(4423, 30, 58, 4)",58,1
"(30, 58, 4, 58)",25,1
"(58, 4, 58, 25)",952,1
"(4, 58, 25, 952)",2,1
"(58, 25, 952, 2)",2584,1
"(25, 952, 2, 2584)",3,1
"(17, 109, 12, 6)",195,1
"(109, 12, 6, 195)",68,1
"(12, 6, 195, 68)",10,1
"(6, 195, 68, 10)",316,1
"(195, 68, 10, 316)",241,1
"(68, 10, 316, 241)",5,1
"(10, 316, 241, 5)",21,1
"(7, 112, 9, 21)",31,1
"(112, 9, 21, 31)",185,1
"(9, 21, 31, 185)",137,1
"(21, 31, 185, 137)",147,1
"(31, 185, 137, 147)",273,1
"(185, 137, 147, 273)",3,1
"(137, 147, 273, 3)",1,1
"(147, 273, 3, 1)",41,1
"(273, 3, 1, 41)",413,1
"(3, 1, 41, 413)",17,1
"(1, 41, 413, 17)",91,1
"(41, 413, 17, 91)",341,1
"(413, 17, 91, 341)",54,1
"(17, 91, 341, 54)",26,1
"(91, 341, 54, 26)",2715,1
"(341, 54, 26, 2715)",55,1
"(54, 26, 2715, 55)",154,1
"(26, 2715, 55, 154)",5,1
"(2715, 55, 154, 5)",21,1
"(55, 154, 5, 21)",4426,1
"(154, 5, 21, 4426)",14,1
"(5, 21, 4426, 14)",17,1
"(21, 4426, 14, 17)",730,1
"(4426, 14, 17, 730)",107,1
"(14, 17, 730, 107)",9,1
"(17, 730, 107, 9)",68,1
"(730, 107, 9, 68)",157,1
"(107, 9, 68, 157)",23,1
"(1, 67, 407, 2717)",53,2
"(67, 407, 2717, 53)",2718,2
"(407, 2717, 53, 2718)",118,2
"(2717, 53, 2718, 118)",16,2
"(53, 2718, 118, 16)",2719,2
"(2718, 118, 16, 2719)",604,2
"(118, 16, 2719, 604)",2720,2
"(16, 2719, 604, 2720)",2721,2
"(2719, 604, 2720, 2721)",10,2
"(604, 2720, 2721, 10)",1,2
"(2720, 2721, 10, 1)",2722,2
"(2721, 10, 1, 2722)",2,2
"(10, 31, 1, 96)",2,1
"(31, 1, 96, 2)",2723,1
"(1, 96, 2, 2723)",940,1
"(96, 2, 2723, 940)",3,1
"(2, 2723, 940, 3)",2724,1
"(2723, 940, 3, 2724)",30,1
"(940, 3, 2724, 30)",2725,1
"(3, 2724, 30, 2725)",1259,1
"(2724, 30, 2725, 1259)",1432,1
"(30, 2725, 1259, 1432)",11,1
"(2725, 1259, 1432, 11)",80,1
"(1259, 1432, 11, 80)",67,1
"(1289, 4, 25, 389)",2,1
"(4, 25, 389, 2)",27,1
"(25, 389, 2, 27)",131,1
"(27, 131, 1, 41)",16,1
"(131, 1, 41, 16)",2089,1
"(1, 41, 16, 2089)",22,1
"(41, 16, 2089, 22)",6,1
"(16, 2089, 22, 6)",4427,1
"(2089, 22, 6, 4427)",2726,1
"(22, 6, 4427, 2726)",1,1
"(6, 4427, 2726, 1)",62,1
"(4427, 2726, 1, 62)",4428,1
"(2726, 1, 62, 4428)",2,1
"(1, 62, 4428, 2)",293,1
"(62, 4428, 2, 293)",5,1
"(4428, 2, 293, 5)",140,1
"(2, 293, 5, 140)",4429,1
"(1, 4430, 29, 2617)",8,1
"(4430, 29, 2617, 8)",96,1
"(29, 2617, 8, 96)",4,1
"(2617, 8, 96, 4)",2725,1
"(8, 96, 4, 2725)",1259,1
"(96, 4, 2725, 1259)",2727,1
"(4, 2725, 1259, 2727)",1267,1
"(2725, 1259, 2727, 1267)",57,1
"(1259, 2727, 1267, 57)",290,1
"(2727, 1267, 57, 290)",36,1
"(1267, 57, 290, 36)",136,1
"(57, 290, 36, 136)",48,1
"(290, 36, 136, 48)",4431,1
"(36, 136, 48, 4431)",4432,1
"(188, 125, 475, 14)",6,1
"(125, 475, 14, 6)",858,1
"(475, 14, 6, 858)",4433,1
"(14, 6, 858, 4433)",5,1
"(6, 858, 4433, 5)",1,1
"(858, 4433, 5, 1)",62,1
"(4433, 5, 1, 62)",41,1
"(146, 734, 1028, 199)",1,1
"(734, 1028, 199, 1)",4434,1
"(1028, 199, 1, 4434)",188,1
"(199, 1, 4434, 188)",2729,1
"(1, 4434, 188, 2729)",6,1
"(4434, 188, 2729, 6)",42,1
"(188, 2729, 6, 42)",471,1
"(2729, 6, 42, 471)",2,1
"(6, 42, 471, 2)",96,1
"(42, 471, 2, 96)",35,1
"(471, 2, 96, 35)",22,1
"(2, 96, 35, 22)",53,1
"(96, 35, 22, 53)",152,1
"(35, 22, 53, 152)",2,1
"(22, 53, 152, 2)",128,1
"(53, 152, 2, 128)",3,1
"(152, 2, 128, 3)",719,1
"(2, 128, 3, 719)",799,1
"(128, 3, 719, 799)",4,1
"(3, 719, 799, 4)",1,1
"(719, 799, 4, 1)",855,1
"(799, 4, 1, 855)",2,1
"(4, 1, 855, 2)",1,1
"(1, 855, 2, 1)",222,1
"(855, 2, 1, 222)",1678,1
"(2, 1, 222, 1678)",28,1
"(1, 222, 1678, 28)",37,1
"(222, 1678, 28, 37)",6,1
"(1678, 28, 37, 6)",44,1
"(28, 37, 6, 44)",2,1
"(1, 140, 370, 393)",835,1
"(140, 370, 393, 835)",53,1
"(370, 393, 835, 53)",1715,1
"(393, 835, 53, 1715)",171,1
"(835, 53, 1715, 171)",22,1
"(53, 1715, 171, 22)",6,1
"(1715, 171, 22, 6)",1473,1
"(171, 22, 6, 1473)",4436,1
"(22, 6, 1473, 4436)",86,1
"(6, 1473, 4436, 86)",2589,1
"(1473, 4436, 86, 2589)",6,1
"(4436, 86, 2589, 6)",4437,1
"(86, 2589, 6, 4437)",1054,1
"(2589, 6, 4437, 1054)",2,1
"(6, 4437, 1054, 2)",1138,1
"(4437, 1054, 2, 1138)",3,1
"(13, 923, 142, 3)",19,1
"(923, 142, 3, 19)",15,1
"(142, 3, 19, 15)",347,1
"(3, 19, 15, 347)",318,1
"(19, 15, 347, 318)",15,1
"(15, 347, 318, 15)",1599,1
"(24, 539, 475, 5)",1,1
"(539, 475, 5, 1)",140,1
"(5, 1, 140, 1532)",138,1
"(1, 140, 1532, 138)",1,1
"(140, 1532, 138, 1)",62,1
"(1532, 138, 1, 62)",41,1
"(188, 48, 6, 4439)",5,1
"(48, 6, 4439, 5)",2644,1
"(6, 4439, 5, 2644)",4440,1
"(4439, 5, 2644, 4440)",26,1
"(5, 2644, 4440, 26)",1,1
"(2644, 4440, 26, 1)",618,1
"(4440, 26, 1, 618)",2,1
"(26, 1, 618, 2)",4441,1
"(1, 618, 2, 4441)",5,1
"(1, 82, 1992, 434)",1598,1
"(82, 1992, 434, 1598)",4443,1
"(1992, 434, 1598, 4443)",3,1
"(434, 1598, 4443, 3)",2532,1
"(1598, 4443, 3, 2532)",1051,1
"(4443, 3, 2532, 1051)",282,1
"(3, 2532, 1051, 282)",5,1
"(2532, 1051, 282, 5)",9,1
"(24, 539, 1600, 5)",6,1
"(539, 1600, 5, 6)",4444,1
"(1600, 5, 6, 4444)",4445,1
"(5, 6, 4444, 4445)",3,1
"(6, 4444, 4445, 3)",733,1
"(4444, 4445, 3, 733)",13,1
"(4445, 3, 733, 13)",120,1
"(3, 733, 13, 120)",49,1
"(733, 13, 120, 49)",4446,1
"(13, 120, 49, 4446)",4447,1
"(95, 94, 188, 434)",185,1
"(94, 188, 434, 185)",5,1
"(188, 434, 185, 5)",1,1
"(26, 67, 13, 279)",2292,1
"(67, 13, 279, 2292)",1061,1
"(13, 279, 2292, 1061)",2,1
"(279, 2292, 1061, 2)",442,1
"(2292, 1061, 2, 442)",478,1
"(1061, 2, 442, 478)",29,1
"(2, 442, 478, 29)",12,1
"(442, 478, 29, 12)",432,1
"(478, 29, 12, 432)",433,1
"(29, 12, 432, 433)",1,1
"(39, 2, 230, 13)",114,1
"(2, 230, 13, 114)",49,1
"(230, 13, 114, 49)",4449,1
"(13, 114, 49, 4449)",172,1
"(114, 49, 4449, 172)",13,1
"(49, 4449, 172, 13)",709,1
"(4449, 172, 13, 709)",49,1
"(484, 4, 145, 895)",37,1
"(4, 145, 895, 37)",6,1
"(145, 895, 37, 6)",4450,1
"(895, 37, 6, 4450)",44,1
"(37, 6, 4450, 44)",10,1
"(6, 4450, 44, 10)",24,1
"(4450, 44, 10, 24)",74,1
"(44, 10, 24, 74)",22,1
"(10, 24, 74, 22)",103,1
"(24, 74, 22, 103)",4451,1
"(74, 22, 103, 4451)",3,1
"(22, 103, 4451, 3)",103,1
"(103, 4451, 3, 103)",4452,1
"(4451, 3, 103, 4452)",250,1
"(3, 103, 4452, 250)",3,1
"(103, 4452, 250, 3)",236,1
"(4452, 250, 3, 236)",1429,1
"(250, 3, 236, 1429)",1374,1
"(16, 2022, 4, 820)",6,1
"(2022, 4, 820, 6)",1488,1
"(4, 820, 6, 1488)",91,1
"(13, 12, 125, 84)",398,1
"(12, 125, 84, 398)",211,1
"(125, 84, 398, 211)",354,1
"(84, 398, 211, 354)",1,1
"(398, 211, 354, 1)",1373,1
"(211, 354, 1, 1373)",492,1
"(354, 1, 1373, 492)",2,1
"(1, 1373, 492, 2)",1,1
"(1373, 492, 2, 1)",72,1
"(492, 2, 1, 72)",2,1
"(92, 642, 190, 6)",203,1
"(642, 190, 6, 203)",69,1
"(190, 6, 203, 69)",713,1
"(345, 106, 2, 9)",421,1
"(106, 2, 9, 421)",11,1
"(2, 9, 421, 11)",4,1
"(9, 421, 11, 4)",314,1
"(421, 11, 4, 314)",92,1
"(11, 4, 314, 92)",2,1
"(4, 314, 92, 2)",4455,1
"(314, 92, 2, 4455)",4456,1
"(92, 2, 4455, 4456)",4457,1
"(2, 4455, 4456, 4457)",83,1
"(4455, 4456, 4457, 83)",14,1
"(4456, 4457, 83, 14)",1,1
"(4457, 83, 14, 1)",99,1
"(83, 14, 1, 99)",275,1
"(14, 1, 99, 275)",1894,1
"(1, 99, 275, 1894)",12,1
"(99, 275, 1894, 12)",6,1
"(275, 1894, 12, 6)",631,1
"(1894, 12, 6, 631)",4458,1
"(12, 6, 631, 4458)",10,1
"(6, 631, 4458, 10)",104,1
"(631, 4458, 10, 104)",3,1
"(4458, 10, 104, 3)",575,1
"(10, 104, 3, 575)",6,1
"(104, 3, 575, 6)",2730,1
"(3, 575, 6, 2730)",10,1
"(205, 1, 1064, 2)",278,1
"(1, 1064, 2, 278)",35,1
"(1064, 2, 278, 35)",1909,1
"(2, 278, 35, 1909)",2714,1
"(278, 35, 1909, 2714)",52,1
"(35, 1909, 2714, 52)",587,1
"(1909, 2714, 52, 587)",3,1
"(2714, 52, 587, 3)",1318,1
"(52, 587, 3, 1318)",441,1
"(587, 3, 1318, 441)",43,1
"(3, 1318, 441, 43)",2006,1
"(1318, 441, 43, 2006)",2731,1
"(441, 43, 2006, 2731)",4,1
"(39, 105, 1, 31)",366,1
"(105, 1, 31, 366)",7,1
"(1, 31, 366, 7)",12,1
"(31, 366, 7, 12)",215,1
"(366, 7, 12, 215)",59,1
"(215, 59, 1, 36)",278,1
"(59, 1, 36, 278)",74,1
"(1, 36, 278, 74)",3,1
"(36, 278, 74, 3)",305,1
"(278, 74, 3, 305)",12,1
"(74, 3, 305, 12)",37,1
"(3, 305, 12, 37)",49,1
"(305, 12, 37, 49)",139,1
"(12, 37, 49, 139)",6,1
"(37, 49, 139, 6)",547,1
"(49, 139, 6, 547)",10,1
"(139, 6, 547, 10)",65,1
"(6, 547, 10, 65)",39,1
"(547, 10, 65, 39)",6,1
"(10, 65, 39, 6)",410,1
"(65, 39, 6, 410)",2,1
"(39, 6, 410, 2)",596,1
"(6, 410, 2, 596)",584,1
"(410, 2, 596, 584)",3,1
"(5, 529, 1, 34)",425,1
"(529, 1, 34, 425)",2,1
"(34, 425, 2, 151)",532,1
"(425, 2, 151, 532)",5,1
"(24, 539, 627, 146)",2733,1
"(539, 627, 146, 2733)",124,1
"(627, 146, 2733, 124)",4,1
"(146, 2733, 124, 4)",1,1
"(2733, 124, 4, 1)",62,1
"(124, 4, 1, 62)",83,1
"(4, 1, 62, 83)",260,1
"(1, 62, 83, 260)",5,1
"(109, 1, 34, 1645)",1553,1
"(1, 34, 1645, 1553)",124,1
"(34, 1645, 1553, 124)",22,1
"(1645, 1553, 124, 22)",860,1
"(1553, 124, 22, 860)",1262,1
"(124, 22, 860, 1262)",1413,1
"(22, 860, 1262, 1413)",27,1
"(860, 1262, 1413, 27)",6,1
"(1262, 1413, 27, 6)",1210,1
"(1413, 27, 6, 1210)",2,1
"(27, 6, 1210, 2)",1,1
"(6, 1210, 2, 1)",1702,1
"(53, 258, 951, 5)",1,1
"(258, 951, 5, 1)",1831,1
"(951, 5, 1, 1831)",2,1
"(5, 1, 1831, 2)",570,1
"(1, 1831, 2, 570)",16,1
"(1831, 2, 570, 16)",4461,1
"(2, 570, 16, 4461)",3,1
"(570, 16, 4461, 3)",6,1
"(16, 4461, 3, 6)",159,1
"(4461, 3, 6, 159)",1247,1
"(3, 6, 159, 1247)",4,1
"(6, 159, 1247, 4)",272,1
"(159, 1247, 4, 272)",5,1
"(1247, 4, 272, 5)",6,1
"(4, 272, 5, 6)",195,1
"(272, 5, 6, 195)",51,1
"(5, 6, 195, 51)",979,1
"(205, 22, 1, 93)",460,1
"(22, 1, 93, 460)",426,1
"(1, 93, 460, 426)",456,1
"(93, 460, 426, 456)",2191,1
"(460, 426, 456, 2191)",1,1
"(426, 456, 2191, 1)",84,1
"(456, 2191, 1, 84)",2734,1
"(2191, 1, 84, 2734)",22,1
"(1, 84, 2734, 22)",227,1
"(84, 2734, 22, 227)",3,1
"(2734, 22, 227, 3)",14,1
"(22, 227, 3, 14)",6,1
"(227, 3, 14, 6)",970,1
"(3, 14, 6, 970)",275,1
"(14, 6, 970, 275)",143,1
"(6, 970, 275, 143)",11,2
"(970, 275, 143, 11)",207,1
"(275, 143, 11, 207)",6,1
"(143, 11, 207, 6)",104,1
"(11, 207, 6, 104)",62,1
"(207, 6, 104, 62)",1322,1
"(6, 104, 62, 1322)",544,1
"(104, 62, 1322, 544)",319,1
"(238, 1, 34, 221)",426,1
"(1, 34, 221, 426)",8,1
"(34, 221, 426, 8)",44,1
"(221, 426, 8, 44)",20,1
"(426, 8, 44, 20)",2166,1
"(8, 44, 20, 2166)",1681,1
"(44, 20, 2166, 1681)",1682,1
"(20, 2166, 1681, 1682)",18,1
"(2166, 1681, 1682, 18)",440,1
"(1681, 1682, 18, 440)",4462,1
"(1682, 18, 440, 4462)",14,1
"(18, 440, 4462, 14)",1,1
"(440, 4462, 14, 1)",851,1
"(4462, 14, 1, 851)",221,1
"(14, 1, 851, 221)",603,1
"(1, 851, 221, 603)",2,1
"(851, 221, 603, 2)",40,1
"(221, 603, 2, 40)",1940,1
"(603, 2, 40, 1940)",20,1
"(2, 40, 1940, 20)",719,1
"(40, 1940, 20, 719)",3,1
"(1940, 20, 719, 3)",772,1
"(1462, 895, 173, 1)",351,1
"(895, 173, 1, 351)",2,1
"(173, 1, 351, 2)",6,1
"(1, 351, 2, 6)",1429,1
"(351, 2, 6, 1429)",3,1
"(2, 6, 1429, 3)",1,1
"(6, 1429, 3, 1)",4463,1
"(1429, 3, 1, 4463)",351,1
"(3, 1, 4463, 351)",860,1
"(1, 4463, 351, 860)",1051,1
"(4463, 351, 860, 1051)",36,1
"(351, 860, 1051, 36)",136,1
"(860, 1051, 36, 136)",486,1
"(1051, 36, 136, 486)",4,1
"(36, 136, 486, 4)",1,1
"(139, 6, 465, 27)",2105,1
"(6, 465, 27, 2105)",781,1
"(465, 27, 2105, 781)",80,1
"(27, 2105, 781, 80)",188,1
"(2105, 781, 80, 188)",48,1
"(7, 190, 111, 152)",2,1
"(190, 111, 152, 2)",128,1
"(111, 152, 2, 128)",20,1
"(152, 2, 128, 20)",1595,1
"(2, 128, 20, 1595)",3,1
"(128, 20, 1595, 3)",719,1
"(20, 1595, 3, 719)",4,1
"(1595, 3, 719, 4)",19,1
"(3, 719, 4, 19)",11,1
"(719, 4, 19, 11)",186,1
"(4, 19, 11, 186)",154,1
"(19, 11, 186, 154)",2,1
"(16, 43, 23, 4464)",25,1
"(895, 1005, 14, 78)",14,1
"(1, 76, 26, 1)",4465,1
"(76, 26, 1, 4465)",34,1
"(26, 1, 4465, 34)",221,1
"(1, 4465, 34, 221)",98,1
"(571, 13, 184, 1)",298,2
"(13, 184, 1, 298)",2,2
"(184, 1, 298, 2)",538,2
"(1, 298, 2, 538)",14,2
"(298, 2, 538, 14)",6,2
"(2, 538, 14, 6)",431,2
"(538, 14, 6, 431)",2,2
"(14, 6, 431, 2)",435,2
"(6, 431, 2, 435)",60,2
"(431, 2, 435, 60)",27,2
"(2, 435, 60, 27)",30,2
"(435, 60, 27, 30)",1058,2
"(60, 27, 30, 1058)",57,2
"(27, 30, 1058, 57)",117,2
"(30, 1058, 57, 117)",3,2
"(57, 44, 3, 57)",88,1
"(44, 3, 57, 88)",136,1
"(3, 57, 88, 136)",20,1
"(57, 88, 136, 20)",34,1
"(88, 136, 20, 34)",88,1
"(136, 20, 34, 88)",607,1
"(20, 34, 88, 607)",7,1
"(34, 88, 607, 7)",1274,1
"(88, 607, 7, 1274)",8,1
"(607, 7, 1274, 8)",152,1
"(7, 1274, 8, 152)",5,1
"(1274, 8, 152, 5)",8,1
"(8, 152, 5, 8)",4466,1
"(152, 5, 8, 4466)",4467,1
"(16, 28, 118, 37)",2307,1
"(28, 118, 37, 2307)",1192,1
"(118, 37, 2307, 1192)",1,1
"(37, 2307, 1192, 1)",34,1
"(2307, 1192, 1, 34)",20,1
"(1192, 1, 34, 20)",100,1
"(1, 34, 20, 100)",1281,1
"(34, 20, 100, 1281)",3,1
"(20, 100, 1281, 3)",137,1
"(100, 1281, 3, 137)",100,1
"(1281, 3, 137, 100)",2544,1
"(3, 137, 100, 2544)",25,1
"(137, 100, 2544, 25)",31,1
"(100, 2544, 25, 31)",468,1
"(2544, 25, 31, 468)",2,1
"(25, 31, 468, 2)",615,1
"(31, 468, 2, 615)",176,1
"(468, 2, 615, 176)",576,1
"(2, 615, 176, 576)",1282,1
"(7, 75, 9, 326)",29,1
"(75, 9, 326, 29)",577,1
"(9, 326, 29, 577)",1,1
"(326, 29, 577, 1)",576,1
"(29, 577, 1, 576)",138,1
"(577, 1, 576, 138)",53,1
"(1, 576, 138, 53)",526,1
"(576, 138, 53, 526)",787,1
"(138, 53, 526, 787)",16,1
"(53, 526, 787, 16)",14,1
"(526, 787, 16, 14)",6,1
"(787, 16, 14, 6)",586,1
"(16, 14, 6, 586)",2,1
"(14, 6, 586, 2)",1,1
"(6, 586, 2, 1)",1054,1
"(586, 2, 1, 1054)",3,1
"(2, 1, 1054, 3)",256,1
"(1, 1054, 3, 256)",2,1
"(1054, 3, 256, 2)",15,1
"(3, 256, 2, 15)",34,1
"(256, 2, 15, 34)",2,1
"(1, 34, 221, 18)",87,1
"(34, 221, 18, 87)",6,1
"(221, 18, 87, 6)",4469,1
"(18, 87, 6, 4469)",2,1
"(87, 6, 4469, 2)",15,1
"(6, 4469, 2, 15)",466,1
"(4469, 2, 15, 466)",364,1
"(2, 15, 466, 364)",14,1
"(15, 466, 364, 14)",91,1
"(466, 364, 14, 91)",14,1
"(364, 14, 91, 14)",6,1
"(14, 91, 14, 6)",2541,1
"(91, 14, 6, 2541)",262,1
"(14, 6, 2541, 262)",2,1
"(6, 2541, 262, 2)",1,1
"(2541, 262, 2, 1)",298,1
"(262, 2, 1, 298)",2,1
"(2, 1, 298, 2)",8,1
"(1, 298, 2, 8)",255,1
"(298, 2, 8, 255)",2,1
"(1058, 57, 117, 3)",1117,1
"(57, 117, 3, 1117)",3,1
"(117, 3, 1117, 3)",30,1
"(3, 1117, 3, 30)",6,1
"(1117, 3, 30, 6)",1018,1
"(3, 30, 6, 1018)",613,1
"(30, 6, 1018, 613)",2,1
"(6, 1018, 613, 2)",642,1
"(1018, 613, 2, 642)",327,1
"(613, 2, 642, 327)",3,1
"(14, 13, 108, 160)",4,1
"(13, 108, 160, 4)",1,1
"(108, 160, 4, 1)",289,1
"(160, 4, 1, 289)",2736,1
"(4, 1, 289, 2736)",220,1
"(1, 289, 2736, 220)",7,1
"(289, 2736, 220, 7)",114,1
"(2736, 220, 7, 114)",95,1
"(220, 7, 114, 95)",4,1
"(7, 114, 95, 4)",674,1
"(114, 95, 4, 674)",17,1
"(95, 4, 674, 17)",2,1
"(4, 674, 17, 2)",1,1
"(674, 17, 2, 1)",110,1
"(17, 2, 1, 110)",703,1
"(2, 1, 110, 703)",221,1
"(1, 110, 703, 221)",26,1
"(110, 703, 221, 26)",1007,1
"(703, 221, 26, 1007)",5,1
"(221, 26, 1007, 5)",4470,1
"(26, 1007, 5, 4470)",5,1
"(1007, 5, 4470, 5)",4471,1
"(5, 4470, 5, 4471)",5,1
"(4470, 5, 4471, 5)",4472,1
"(5, 4471, 5, 4472)",3,1
"(4471, 5, 4472, 3)",5,1
"(5, 4472, 3, 5)",1011,1
"(4472, 3, 5, 1011)",5,1
"(60, 61, 4474, 1)",770,1
"(61, 4474, 1, 770)",247,1
"(4474, 1, 770, 247)",9,1
"(1, 770, 247, 9)",98,1
"(770, 247, 9, 98)",28,1
"(247, 9, 98, 28)",169,1
"(9, 98, 28, 169)",4,1
"(98, 28, 169, 4)",1,1
"(28, 169, 4, 1)",703,1
"(169, 4, 1, 703)",274,1
"(4, 1, 703, 274)",2,1
"(1, 703, 274, 2)",1,1
"(703, 274, 2, 1)",34,1
"(274, 2, 1, 34)",3,1
"(1, 34, 3, 4)",1,1
"(34, 3, 4, 1)",767,1
"(3, 4, 1, 767)",2,1
"(4, 1, 767, 2)",104,1
"(1, 767, 2, 104)",4475,1
"(767, 2, 104, 4475)",3,1
"(2, 104, 4475, 3)",2737,1
"(104, 4475, 3, 2737)",253,1
"(4475, 3, 2737, 253)",1,1
"(56, 534, 4, 12)",8,1
"(534, 4, 12, 8)",126,1
"(12, 8, 126, 4)",414,1
"(8, 126, 4, 414)",24,1
"(126, 4, 414, 24)",224,1
"(4, 414, 24, 224)",774,1
"(414, 24, 224, 774)",4,1
"(24, 224, 774, 4)",100,1
"(224, 774, 4, 100)",4476,1
"(774, 4, 100, 4476)",3,1
"(4, 100, 4476, 3)",1962,1
"(100, 4476, 3, 1962)",1103,1
"(4476, 3, 1962, 1103)",106,1
"(3, 1962, 1103, 106)",5,1
"(1962, 1103, 106, 5)",47,1
"(1103, 106, 5, 47)",4477,1
"(7, 628, 326, 29)",28,1
"(628, 326, 29, 28)",752,1
"(326, 29, 28, 752)",1498,1
"(29, 28, 752, 1498)",4,1
"(28, 752, 1498, 4)",4478,1
"(752, 1498, 4, 4478)",8,1
"(1498, 4, 4478, 8)",52,1
"(4, 4478, 8, 52)",595,1
"(4478, 8, 52, 595)",309,1
"(8, 52, 595, 309)",35,1
"(52, 595, 309, 35)",7,1
"(595, 309, 35, 7)",75,1
"(309, 35, 7, 75)",33,1
"(35, 7, 75, 33)",4479,1
"(7, 75, 33, 4479)",761,1
"(75, 33, 4479, 761)",2,1
"(33, 4479, 761, 2)",389,1
"(4479, 761, 2, 389)",2,1
"(761, 2, 389, 2)",27,1
"(2, 389, 2, 27)",1192,1
"(389, 2, 27, 1192)",1,1
"(4, 144, 82, 3)",2738,2
"(144, 82, 3, 2738)",746,2
"(82, 3, 2738, 746)",1572,2
"(3, 2738, 746, 1572)",60,2
"(2738, 746, 1572, 60)",5,2
"(746, 1572, 60, 5)",1077,2
"(1572, 60, 5, 1077)",2,2
"(60, 5, 1077, 2)",1,2
"(5, 1077, 2, 1)",2025,2
"(1077, 2, 1, 2025)",2,2
"(2, 1, 2025, 2)",40,2
"(1, 2025, 2, 40)",2739,2
